team_a_id,team_a_code,team_a_name,team_a_name_en,team_b_id,team_b_code,team_b_name,team_b_name_en,all_matches,team_a_wins,draws,team_b_wins,team_a_goals,team_b_goals,competitive_matches,friendly_matches,neutral_matches,team_a_neutral_wins,team_b_neutral_wins,last_match_date,last_match_score,last_5_form_json,last_10_form_json
por,POR,葡萄牙,Portugal,egy,EGY,埃及,Egypt,4,3,0,1,9,3,1,3,2,1,1,2018-03-23T00:00:00Z,2-1,"[""W"",""W"",""W"",""L""]","[""W"",""W"",""W"",""L""]"
por,POR,葡萄牙,Portugal,eng,ENG,英格兰,England,23,3,10,10,25,46,9,14,4,2,0,2016-06-02T00:00:00Z,1-0,"[""L"",""D"",""D"",""D"",""D""]","[""L"",""D"",""D"",""D"",""D"",""W"",""L"",""D"",""W"",""D""]"
por,POR,葡萄牙,Portugal,esp,ESP,西班牙,Spain,42,8,18,16,50,78,12,30,5,0,1,2025-06-08T00:00:00Z,2-2,"[""D"",""L"",""D"",""D"",""D""]","[""D"",""L"",""D"",""D"",""D"",""D"",""D"",""W"",""L"",""W""]"
por,POR,葡萄牙,Portugal,fra,FRA,法国,France,27,6,4,17,29,48,8,19,4,0,2,2024-07-05T00:00:00Z,0-0,"[""D"",""D"",""L"",""D"",""W""]","[""D"",""D"",""L"",""D"",""W"",""L"",""L"",""L"",""L"",""L""]"
por,POR,葡萄牙,Portugal,ger,GER,德国,Germany,20,4,5,11,20,34,12,8,5,1,3,2025-06-04T00:00:00Z,1-2,"[""W"",""L"",""L"",""L"",""L""]","[""W"",""L"",""L"",""L"",""L"",""L"",""W"",""D"",""D"",""L""]"
por,POR,葡萄牙,Portugal,gha,GHA,加纳,Ghana,2,2,0,0,5,3,2,0,2,2,0,2022-11-24T00:00:00Z,3-2,"[""W"",""W""]","[""W"",""W""]"
por,POR,葡萄牙,Portugal,hai,HAI,海地,Haiti,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
por,POR,葡萄牙,Portugal,irn,IRN,伊朗,IR Iran,3,2,1,0,6,1,3,0,3,2,0,2018-06-25T00:00:00Z,1-1,"[""D"",""W"",""W""]","[""D"",""W"",""W""]"
por,POR,葡萄牙,Portugal,irq,IRQ,伊拉克,Iraq,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
por,POR,葡萄牙,Portugal,jor,JOR,约旦,Jordan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
por,POR,葡萄牙,Portugal,jpn,JPN,日本,Japan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
por,POR,葡萄牙,Portugal,kor,KOR,韩国,Korea Republic,2,0,0,2,1,3,2,0,1,0,1,2022-12-02T00:00:00Z,2-1,"[""L"",""L""]","[""L"",""L""]"
por,POR,葡萄牙,Portugal,ksa,KSA,沙特阿拉伯,Saudi Arabia,2,2,0,0,6,0,0,2,1,1,0,2017-11-10T00:00:00Z,3-0,"[""W"",""W""]","[""W"",""W""]"
por,POR,葡萄牙,Portugal,mar,MAR,摩洛哥,Morocco,3,1,0,2,2,4,3,0,3,1,2,2022-12-10T00:00:00Z,1-0,"[""L"",""W"",""L""]","[""L"",""W"",""L""]"
por,POR,葡萄牙,Portugal,mex,MEX,墨西哥,Mexico,6,3,3,0,7,4,3,3,4,3,0,2026-03-28T00:00:00Z,0-0,"[""D"",""W"",""D"",""W"",""W""]","[""D"",""W"",""D"",""W"",""W"",""D""]"
por,POR,葡萄牙,Portugal,ned,NED,荷兰,Netherlands,14,8,4,2,16,10,8,6,4,2,1,2019-06-09T00:00:00Z,1-0,"[""W"",""L"",""D"",""W"",""W""]","[""W"",""L"",""D"",""W"",""W"",""W"",""D"",""D"",""W"",""D""]"
por,POR,葡萄牙,Portugal,nor,NOR,挪威,Norway,11,8,2,1,18,5,6,5,0,0,0,2016-05-29T00:00:00Z,3-0,"[""W"",""W"",""L"",""W"",""D""]","[""W"",""W"",""L"",""W"",""D"",""D"",""W"",""W"",""W"",""W""]"
por,POR,葡萄牙,Portugal,nzl,NZL,新西兰,New Zealand,1,1,0,0,4,0,1,0,1,1,0,2017-06-24T00:00:00Z,0-4,"[""W""]","[""W""]"
por,POR,葡萄牙,Portugal,pan,PAN,巴拿马,Panama,1,1,0,0,2,0,0,1,0,0,0,2012-08-15T00:00:00Z,2-0,"[""W""]","[""W""]"
por,POR,葡萄牙,Portugal,par,PAR,巴拉圭,Paraguay,1,0,1,0,0,0,0,1,0,0,0,2003-06-06T00:00:00Z,0-0,"[""D""]","[""D""]"
por,POR,葡萄牙,Portugal,qat,QAT,卡塔尔,Qatar,2,2,0,0,6,1,0,2,1,1,0,2021-10-09T00:00:00Z,3-0,"[""W"",""W""]","[""W"",""W""]"
por,POR,葡萄牙,Portugal,rsa,RSA,南非,South Africa,2,2,0,0,5,1,0,2,1,1,0,2009-03-31T00:00:00Z,2-0,"[""W"",""W""]","[""W"",""W""]"
por,POR,葡萄牙,Portugal,sco,SCO,苏格兰,Scotland,17,9,4,4,23,15,10,7,0,0,0,2024-10-15T00:00:00Z,0-0,"[""D"",""W"",""W"",""W"",""W""]","[""D"",""W"",""W"",""W"",""W"",""D"",""W"",""D"",""L"",""W""]"
por,POR,葡萄牙,Portugal,sen,SEN,塞内加尔,Senegal,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
por,POR,葡萄牙,Portugal,sui,SUI,瑞士,Switzerland,26,10,5,11,40,35,16,10,2,1,1,2022-12-06T00:00:00Z,6-1,"[""W"",""L"",""W"",""W"",""W""]","[""W"",""L"",""W"",""W"",""W"",""L"",""L"",""W"",""D"",""W""]"
por,POR,葡萄牙,Portugal,swe,SWE,瑞典,Sweden,21,8,6,7,30,31,14,7,0,0,0,2024-03-21T00:00:00Z,5-2,"[""W"",""W"",""W"",""L"",""W""]","[""W"",""W"",""W"",""L"",""W"",""W"",""D"",""D"",""D"",""W""]"
por,POR,葡萄牙,Portugal,tun,TUN,突尼斯,Tunisia,2,0,2,0,3,3,0,2,0,0,0,2018-05-28T00:00:00Z,2-2,"[""D"",""D""]","[""D"",""D""]"
por,POR,葡萄牙,Portugal,tur,TUR,土耳其,Turkiye,10,8,0,2,22,9,7,3,4,4,0,2024-06-22T00:00:00Z,0-3,"[""W"",""W"",""L"",""W"",""W""]","[""W"",""W"",""L"",""W"",""W"",""W"",""W"",""W"",""W"",""L""]"
por,POR,葡萄牙,Portugal,uru,URU,乌拉圭,Uruguay,4,2,1,1,7,3,3,1,3,1,1,2022-11-28T00:00:00Z,2-0,"[""W"",""L"",""D"",""W""]","[""W"",""L"",""D"",""W""]"
por,POR,葡萄牙,Portugal,usa,USA,美国,United States,8,3,3,2,10,8,3,5,2,0,1,2026-03-31T00:00:00Z,0-2,"[""W"",""D"",""D"",""L"",""L""]","[""W"",""D"",""D"",""L"",""L"",""W"",""D"",""W""]"
por,POR,葡萄牙,Portugal,uzb,UZB,乌兹别克斯坦,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,alg,ALG,阿尔及利亚,Algeria,6,1,1,4,3,8,2,4,2,0,2,2021-12-15T00:00:00Z,1-2,"[""L"",""L"",""W"",""L"",""D""]","[""L"",""L"",""W"",""L"",""D"",""L""]"
qat,QAT,卡塔尔,Qatar,arg,ARG,阿根廷,Argentina,2,0,0,2,0,5,1,1,1,0,1,2019-06-23T00:00:00Z,0-2,"[""L"",""L""]","[""L"",""L""]"
qat,QAT,卡塔尔,Qatar,aus,AUS,澳大利亚,Australia,5,1,1,3,2,10,4,1,0,0,0,2014-10-14T00:00:00Z,1-0,"[""W"",""D"",""L"",""L"",""L""]","[""W"",""D"",""L"",""L"",""L""]"
qat,QAT,卡塔尔,Qatar,aut,AUT,奥地利,Austria,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,bel,BEL,比利时,Belgium,1,0,0,1,0,2,0,1,1,0,1,2009-11-17T00:00:00Z,2-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,bih,BIH,波黑,Bosnia and Herzegovina,2,1,1,0,3,1,0,2,0,0,0,2010-08-10T00:00:00Z,1-1,"[""D"",""W""]","[""D"",""W""]"
qat,QAT,卡塔尔,Qatar,bra,BRA,巴西,Brazil,1,0,0,1,0,2,0,1,0,0,0,2019-06-05T00:00:00Z,2-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,can,CAN,加拿大,Canada,1,0,0,1,0,2,0,1,1,0,1,2022-09-23T00:00:00Z,2-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,civ,CIV,科特迪瓦,Cote d'Ivoire,1,0,0,1,1,6,0,1,0,0,0,2007-11-21T00:00:00Z,1-6,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,cod,COD,刚果（金）,DR Congo,1,0,1,0,2,2,0,1,1,0,0,2009-10-14T00:00:00Z,2-2,"[""D""]","[""D""]"
qat,QAT,卡塔尔,Qatar,col,COL,哥伦比亚,Colombia,1,0,0,1,0,1,1,0,1,0,1,2019-06-19T00:00:00Z,1-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,cpv,CPV,佛得角,Cabo Verde,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,cro,CRO,克罗地亚,Croatia,1,0,0,1,2,3,0,1,0,0,0,2009-10-08T00:00:00Z,3-2,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,cuw,CUW,库拉索,Curacao,1,0,0,1,1,2,0,1,0,0,0,2017-10-10T00:00:00Z,1-2,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,cze,CZE,捷克,Czechia,1,0,0,1,0,1,0,1,0,0,0,2017-11-11T00:00:00Z,0-1,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,ecu,ECU,厄瓜多尔,Ecuador,4,1,1,2,6,8,1,3,0,0,0,2022-11-20T00:00:00Z,0-2,"[""L"",""W"",""L"",""D""]","[""L"",""W"",""L"",""D""]"
qat,QAT,卡塔尔,Qatar,egy,EGY,埃及,Egypt,8,2,2,4,7,15,1,7,0,0,0,2021-12-18T00:00:00Z,0-0,"[""D"",""W"",""L"",""W"",""L""]","[""D"",""W"",""L"",""W"",""L"",""D"",""L"",""L""]"
qat,QAT,卡塔尔,Qatar,eng,ENG,英格兰,England,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,esp,ESP,西班牙,Spain,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,fra,FRA,法国,France,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,ger,GER,德国,Germany,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,gha,GHA,加纳,Ghana,1,0,0,1,1,5,0,1,1,0,1,2020-10-12T00:00:00Z,5-1,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,hai,HAI,海地,Haiti,2,0,0,2,1,3,1,1,1,0,1,2023-06-25T00:00:00Z,2-1,"[""L"",""L""]","[""L"",""L""]"
qat,QAT,卡塔尔,Qatar,irn,IRN,伊朗,IR Iran,25,5,4,16,21,43,16,9,2,0,2,2025-06-05T00:00:00Z,1-0,"[""W"",""L"",""W"",""L"",""L""]","[""W"",""L"",""W"",""L"",""L"",""L"",""L"",""L"",""D"",""D""]"
qat,QAT,卡塔尔,Qatar,irq,IRQ,伊拉克,Iraq,35,12,9,14,38,41,23,12,12,3,6,2023-10-13T00:00:00Z,0-0,"[""D"",""L"",""W"",""L"",""W""]","[""D"",""L"",""W"",""L"",""W"",""W"",""L"",""W"",""L"",""L""]"
qat,QAT,卡塔尔,Qatar,jor,JOR,约旦,Jordan,18,11,2,5,28,16,13,5,4,3,1,2024-02-10T00:00:00Z,3-1,"[""W"",""L"",""W"",""W"",""W""]","[""W"",""L"",""W"",""W"",""W"",""L"",""W"",""W"",""L"",""D""]"
qat,QAT,卡塔尔,Qatar,jpn,JPN,日本,Japan,8,2,4,2,12,11,8,0,3,1,0,2019-02-01T00:00:00Z,1-3,"[""W"",""L"",""D"",""L"",""D""]","[""W"",""L"",""D"",""L"",""D"",""D"",""D"",""W""]"
qat,QAT,卡塔尔,Qatar,kor,KOR,韩国,Korea Republic,10,3,1,6,12,18,9,1,5,2,2,2020-11-17T00:00:00Z,2-1,"[""L"",""W"",""W"",""L"",""L""]","[""L"",""W"",""W"",""L"",""L"",""L"",""D"",""L"",""W"",""L""]"
qat,QAT,卡塔尔,Qatar,ksa,KSA,沙特阿拉伯,Saudi Arabia,41,8,15,18,33,54,38,3,23,3,8,2019-12-05T00:00:00Z,0-1,"[""L"",""W"",""W"",""D"",""W""]","[""L"",""W"",""W"",""D"",""W"",""D"",""W"",""D"",""L"",""D""]"
qat,QAT,卡塔尔,Qatar,mar,MAR,摩洛哥,Morocco,2,0,1,1,0,1,0,2,0,0,0,2014-09-03T00:00:00Z,0-0,"[""D"",""L""]","[""D"",""L""]"
qat,QAT,卡塔尔,Qatar,mex,MEX,墨西哥,Mexico,1,1,0,0,1,0,1,0,1,1,0,2023-07-02T00:00:00Z,0-1,"[""W""]","[""W""]"
qat,QAT,卡塔尔,Qatar,ned,NED,荷兰,Netherlands,1,0,0,1,0,2,1,0,0,0,0,2022-11-29T00:00:00Z,0-2,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,nor,NOR,挪威,Norway,1,0,0,1,1,6,0,1,0,0,0,1993-03-30T00:00:00Z,1-6,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,nzl,NZL,新西兰,New Zealand,1,1,0,0,3,2,0,1,0,0,0,1996-10-05T00:00:00Z,3-2,"[""W""]","[""W""]"
qat,QAT,卡塔尔,Qatar,pan,PAN,巴拿马,Panama,3,1,1,1,5,8,2,1,3,1,1,2023-07-08T00:00:00Z,4-0,"[""L"",""W"",""D""]","[""L"",""W"",""D""]"
qat,QAT,卡塔尔,Qatar,par,PAR,巴拉圭,Paraguay,4,1,2,1,5,6,1,3,2,1,0,2019-06-16T00:00:00Z,2-2,"[""D"",""W"",""L"",""D""]","[""D"",""W"",""L"",""D""]"
qat,QAT,卡塔尔,Qatar,por,POR,葡萄牙,Portugal,2,0,0,2,1,6,0,2,1,0,1,2021-10-09T00:00:00Z,3-0,"[""L"",""L""]","[""L"",""L""]"
qat,QAT,卡塔尔,Qatar,rsa,RSA,南非,South Africa,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,sco,SCO,苏格兰,Scotland,1,0,0,1,0,1,0,1,0,0,0,2015-06-05T00:00:00Z,1-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,sen,SEN,塞内加尔,Senegal,1,0,0,1,1,3,1,0,0,0,0,2022-11-25T00:00:00Z,1-3,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,sui,SUI,瑞士,Switzerland,1,1,0,0,1,0,0,1,0,0,0,2018-11-14T00:00:00Z,0-1,"[""W""]","[""W""]"
qat,QAT,卡塔尔,Qatar,swe,SWE,瑞典,Sweden,2,0,1,1,2,3,2,0,2,0,1,2003-02-16T00:00:00Z,2-3,"[""L"",""D""]","[""L"",""D""]"
qat,QAT,卡塔尔,Qatar,tun,TUN,突尼斯,Tunisia,4,2,0,2,3,8,1,3,0,0,0,2025-12-07T00:00:00Z,0-3,"[""L"",""W"",""L"",""W""]","[""L"",""W"",""L"",""W""]"
qat,QAT,卡塔尔,Qatar,tur,TUR,土耳其,Turkiye,1,0,0,1,1,2,0,1,0,0,0,2015-11-13T00:00:00Z,1-2,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,uru,URU,乌拉圭,Uruguay,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
qat,QAT,卡塔尔,Qatar,usa,USA,美国,United States,1,0,0,1,0,1,1,0,0,0,0,2021-07-29T00:00:00Z,1-0,"[""L""]","[""L""]"
qat,QAT,卡塔尔,Qatar,uzb,UZB,乌兹别克斯坦,Uzbekistan,17,4,3,10,17,30,15,2,1,0,0,2025-06-10T00:00:00Z,3-0,"[""L"",""W"",""D"",""L"",""L""]","[""L"",""W"",""D"",""L"",""L"",""L"",""W"",""L"",""L"",""L""]"
rsa,RSA,南非,South Africa,alg,ALG,阿尔及利亚,Algeria,5,1,3,1,7,8,4,1,2,0,1,2024-03-26T00:00:00Z,3-3,"[""D"",""L"",""D"",""D"",""W""]","[""D"",""L"",""D"",""D"",""W""]"
rsa,RSA,南非,South Africa,arg,ARG,阿根廷,Argentina,2,0,1,1,1,3,0,2,0,0,0,1998-05-25T00:00:00Z,2-0,"[""L"",""D""]","[""L"",""D""]"
rsa,RSA,南非,South Africa,aus,AUS,澳大利亚,Australia,21,11,4,6,47,27,1,20,2,0,1,2014-05-26T00:00:00Z,1-1,"[""D"",""D"",""D"",""L"",""W""]","[""D"",""D"",""D"",""L"",""W"",""L"",""L"",""W"",""W"",""W""]"
rsa,RSA,南非,South Africa,aut,AUT,奥地利,Austria,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,bel,BEL,比利时,Belgium,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,bih,BIH,波黑,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,bra,BRA,巴西,Brazil,5,0,0,5,3,12,1,4,0,0,0,2014-03-05T00:00:00Z,0-5,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L""]"
rsa,RSA,南非,South Africa,can,CAN,加拿大,Canada,1,1,0,0,2,0,0,1,0,0,0,2007-11-20T00:00:00Z,2-0,"[""W""]","[""W""]"
rsa,RSA,南非,South Africa,civ,CIV,科特迪瓦,Cote d'Ivoire,8,2,5,1,7,5,5,3,2,0,1,2023-10-17T00:00:00Z,1-1,"[""D"",""L"",""W"",""D"",""W""]","[""D"",""L"",""W"",""D"",""W"",""D"",""D"",""D""]"
rsa,RSA,南非,South Africa,cod,COD,刚果（金）,DR Congo,8,5,2,1,9,5,7,1,4,3,0,2024-02-10T00:00:00Z,0-0,"[""D"",""W"",""D"",""L"",""W""]","[""D"",""W"",""D"",""L"",""W"",""W"",""W"",""W""]"
rsa,RSA,南非,South Africa,col,COL,哥伦比亚,Colombia,1,1,0,0,2,1,0,1,0,0,0,2010-05-27T00:00:00Z,2-1,"[""W""]","[""W""]"
rsa,RSA,南非,South Africa,cpv,CPV,佛得角,Cabo Verde,6,2,2,2,6,6,6,0,1,0,0,2024-02-03T00:00:00Z,0-0,"[""D"",""L"",""L"",""D"",""W""]","[""D"",""L"",""L"",""D"",""W"",""W""]"
rsa,RSA,南非,South Africa,cro,CRO,克罗地亚,Croatia,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,cuw,CUW,库拉索,Curacao,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,cze,CZE,捷克,Czechia,1,0,1,0,2,2,1,0,1,0,0,1997-12-13T00:00:00Z,2-2,"[""D""]","[""D""]"
rsa,RSA,南非,South Africa,ecu,ECU,厄瓜多尔,Ecuador,1,0,1,0,0,0,0,1,1,0,0,2002-04-17T00:00:00Z,0-0,"[""D""]","[""D""]"
rsa,RSA,南非,South Africa,egy,EGY,埃及,Egypt,13,7,1,5,11,9,7,6,3,0,3,2025-12-26T00:00:00Z,1-0,"[""L"",""W"",""W"",""D"",""W""]","[""L"",""W"",""W"",""D"",""W"",""L"",""W"",""L"",""W"",""W""]"
rsa,RSA,南非,South Africa,eng,ENG,英格兰,England,2,0,0,2,2,4,0,2,0,0,0,2003-05-22T00:00:00Z,1-2,"[""L"",""L""]","[""L"",""L""]"
rsa,RSA,南非,South Africa,esp,ESP,西班牙,Spain,4,1,0,3,5,8,3,1,1,0,1,2013-11-19T00:00:00Z,1-0,"[""W"",""L"",""L"",""L""]","[""W"",""L"",""L"",""L""]"
rsa,RSA,南非,South Africa,fra,FRA,法国,France,5,1,1,3,3,11,2,3,1,0,1,2022-03-29T00:00:00Z,5-0,"[""L"",""W"",""D"",""L"",""L""]","[""L"",""W"",""D"",""L"",""L""]"
rsa,RSA,南非,South Africa,ger,GER,德国,Germany,4,0,1,3,2,9,0,4,0,0,0,2009-09-05T00:00:00Z,2-0,"[""L"",""L"",""L"",""D""]","[""L"",""L"",""L"",""D""]"
rsa,RSA,南非,South Africa,gha,GHA,加纳,Ghana,15,5,5,5,11,13,11,4,3,0,1,2021-11-14T00:00:00Z,1-0,"[""L"",""W"",""D"",""L"",""D""]","[""L"",""W"",""D"",""L"",""D"",""D"",""L"",""W"",""W"",""L""]"
rsa,RSA,南非,South Africa,hai,HAI,海地,Haiti,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,irn,IRN,伊朗,IR Iran,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,irq,IRQ,伊拉克,Iraq,1,0,1,0,0,0,1,0,0,0,0,2009-06-14T00:00:00Z,0-0,"[""D""]","[""D""]"
rsa,RSA,南非,South Africa,jor,JOR,约旦,Jordan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,jpn,JPN,日本,Japan,1,0,1,0,0,0,0,1,0,0,0,2009-11-14T00:00:00Z,0-0,"[""D""]","[""D""]"
rsa,RSA,南非,South Africa,kor,KOR,韩国,Korea Republic,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,ksa,KSA,沙特阿拉伯,Saudi Arabia,4,1,2,1,3,3,1,3,2,0,1,2002-03-20T00:00:00Z,1-0,"[""L"",""D"",""W"",""D""]","[""L"",""D"",""W"",""D""]"
rsa,RSA,南非,South Africa,mar,MAR,摩洛哥,Morocco,9,4,3,2,14,10,8,1,5,3,1,2024-01-30T00:00:00Z,0-2,"[""W"",""W"",""L"",""L"",""D""]","[""W"",""W"",""L"",""L"",""D"",""D"",""D"",""W"",""W""]"
rsa,RSA,南非,South Africa,mex,MEX,墨西哥,Mexico,4,1,1,2,5,10,3,1,3,1,2,2010-06-11T00:00:00Z,1-1,"[""D"",""W"",""L"",""L""]","[""D"",""W"",""L"",""L""]"
rsa,RSA,南非,South Africa,ned,NED,荷兰,Netherlands,3,0,0,3,4,13,0,3,0,0,0,1997-06-04T00:00:00Z,0-2,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
rsa,RSA,南非,South Africa,nor,NOR,挪威,Norway,3,1,0,2,2,3,0,3,0,0,0,2013-01-08T00:00:00Z,0-1,"[""L"",""L"",""W""]","[""L"",""L"",""W""]"
rsa,RSA,南非,South Africa,nzl,NZL,新西兰,New Zealand,6,5,1,0,26,9,1,5,0,0,0,2014-05-30T00:00:00Z,0-0,"[""D"",""W"",""W"",""W"",""W""]","[""D"",""W"",""W"",""W"",""W"",""W""]"
rsa,RSA,南非,South Africa,pan,PAN,巴拿马,Panama,3,0,2,1,3,4,1,2,1,0,0,2026-03-31T00:00:00Z,1-2,"[""L"",""D"",""D""]","[""L"",""D"",""D""]"
rsa,RSA,南非,South Africa,par,PAR,巴拉圭,Paraguay,4,1,3,0,7,4,1,3,1,0,0,2018-11-20T00:00:00Z,1-1,"[""D"",""D"",""W"",""D""]","[""D"",""D"",""W"",""D""]"
rsa,RSA,南非,South Africa,por,POR,葡萄牙,Portugal,2,0,0,2,1,5,0,2,1,0,1,2009-03-31T00:00:00Z,2-0,"[""L"",""L""]","[""L"",""L""]"
rsa,RSA,南非,South Africa,qat,QAT,卡塔尔,Qatar,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,sco,SCO,苏格兰,Scotland,2,1,0,1,2,1,0,2,1,1,0,2007-08-22T00:00:00Z,1-0,"[""L"",""W""]","[""L"",""W""]"
rsa,RSA,南非,South Africa,sen,SEN,塞内加尔,Senegal,10,1,5,4,8,12,5,5,2,0,0,2021-07-18T00:00:00Z,0-0,"[""D"",""L"",""L"",""W"",""D""]","[""D"",""L"",""L"",""W"",""D"",""D"",""D"",""L"",""L"",""D""]"
rsa,RSA,南非,South Africa,sui,SUI,瑞士,Switzerland,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
rsa,RSA,南非,South Africa,swe,SWE,瑞典,Sweden,2,1,0,1,1,3,0,2,0,0,0,2001-08-15T00:00:00Z,3-0,"[""L"",""W""]","[""L"",""W""]"
rsa,RSA,南非,South Africa,tun,TUN,突尼斯,Tunisia,7,2,2,3,7,9,5,2,4,0,2,2024-01-24T00:00:00Z,0-0,"[""D"",""L"",""L"",""W"",""L""]","[""D"",""L"",""L"",""W"",""L"",""D"",""W""]"
rsa,RSA,南非,South Africa,tur,TUR,土耳其,Turkiye,1,1,0,0,2,0,0,1,1,1,0,2002-05-23T00:00:00Z,2-0,"[""W""]","[""W""]"
rsa,RSA,南非,South Africa,uru,URU,乌拉圭,Uruguay,3,0,1,2,3,7,2,1,1,0,1,2010-06-16T00:00:00Z,0-3,"[""L"",""D"",""L""]","[""L"",""D"",""L""]"
rsa,RSA,南非,South Africa,usa,USA,美国,United States,3,0,0,3,0,6,1,2,0,0,0,2010-11-17T00:00:00Z,0-1,"[""L"",""L"",""L""]","[""L"",""L"",""L""]"
rsa,RSA,南非,South Africa,uzb,UZB,乌兹别克斯坦,Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
sco,SCO,苏格兰,Scotland,alg,ALG,阿尔及利亚,Algeria,0,0,0,0,0,0,0,0,0,0,0,,,[],[]
sco,SCO,苏格兰,Scotland,arg,ARG,阿根廷,Argentina,4,1,1,2,3,5,0,4,0,0,0,2008-11-19T00:00:00Z,0-1,"[""L"",""W"",""L"",""D""]","[""L"",""W"",""L"",""D""]"
sco,SCO,苏格兰,Scotland,aus,AUS,澳大利亚,Australia,5,3,1,1,6,3,2,3,0,0,0,2012-08-15T00:00:00Z,3-1,"[""W"",""L"",""W"",""D"",""W""]","[""W"",""L"",""W"",""D"",""W""]"
sco,SCO,苏格兰,Scotland,aut,AUT,奥地利,Austria,23,7,8,8,30,37,9,14,1,0,1,2022-03-29T00:00:00Z,2-2,"[""D"",""W"",""D"",""W"",""D""]","[""D"",""W"",""D"",""W"",""D"",""L"",""W"",""D"",""W"",""D""]"
sco,SCO,苏格兰,Scotland,bel,BEL,比利时,Belgium,20,4,3,13,21,41,14,6,0,0,0,2019-09-09T00:00:00Z,0-4,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L"",""L"",""D"",""W"",""L"",""D""]"
sco,SCO,苏格兰,Scotland,bih,BIH,波黑,Bosnia and Herzegovina,2,2,0,0,3,1,2,0,0,0,0,1999-10-05T00:00:00Z,1-0,"[""W"",""W""]","[""W"",""W""]"
sco,SCO,苏格兰,Scotland,bra,BRA,巴西,Brazil,10,0,2,8,3,16,6,4,5,0,4,2011-03-27T00:00:00Z,2-0,"[""L"",""L"",""L"",""L"",""L""]","[""L"",""L"",""L"",""L"",""L"",""L"",""D"",""L"",""L"",""D""]"
sco,SCO,苏格兰,Scotland,can,CAN,加拿大,Canada,7,6,1,0,17,3,0,7,0,0,0,2017-03-22T00:00:00Z,1-1,"[""D"",""W"",""W"",""W"",""W""]","[""D"",""W"",""W"",""W"",""W"",""W"",""W""]"
sco,SCO,苏格兰,Scotland,civ,CIV,科特迪瓦,Cote d'Ivoire,1,0,0,1,0,1,0,1,1,0,1,2026-03-31T00:00:00Z,1-0,"[""L""]","[""L""]"
